word,big
mengerkau,-0.8
mengernai,-0.8
mengeroyok,-0.4
mengerti,0.2
mengerubungi,-0.3
mengerubuti,-0.8
mengeruh,-0.6
mengerut,-0.6
mengesahkan,-0.3
mengesak,-0.6
mengesampingkan,-0.8
mengesan,-0.6
mengesankan,0.65
mengesel,-1.0
mengesup,-0.6
mengetepikan,-0.8
mengetes,-0.6
mengetuk,0.6
menggabungkan,-0.6
menggadaikan,-0.6
menggaduhkan,-0.8
menggaet,-1.0
menggagalkan,-0.6
menggalakkan,-0.42000000000000004
menggalakkan memanas-manasi,-0.6
menggali ilmu,0.8
menggali-gali,-0.8
menggambari,0.6
menggampangkan,-0.6
mengganas,-0.65
mengganas bercabul,-0.8
mengganggu,-0.47666666666666674
mengganjar,0.5
mengganjari,0.3
mengganjarkan,-0.6
mengganyang,-0.4
menggarangkan,-0.8
menggarit,-0.6
menggarong,-1.0
menggasak,-1.0
menggebos,-1.0
menggegarkan,0.5
menggegerkan,0.4
menggelabu,-0.8
menggelabur,-1.0
menggelapkan,-0.8
menggelecik,-0.6
menggelembung,-0.63
menggeleng,-0.6
menggelesot,-0.3
menggeletar,-0.8
menggeliat,-0.6
menggeligi,-0.8
menggeligis,-0.8
menggelikan,-0.3
menggelikan hati,0.44
menggelincir,-0.3
menggelingsir,-0.6
menggelinyau,-0.6
menggelisahi,-0.8
menggelogok,-0.6
menggelorakan,-0.8
menggelup,-0.8
menggema,-0.8
menggemari,0.6
menggemaskan,-1.0
menggembirakan,0.53
menggemburkan melambuk,0.6
menggemparkan,0.4
menggempur,-0.8
menggemuruh,-0.8
menggentarkan,-0.555
menggeramus,-0.8
menggerebek,-0.6
menggerecoki,0.4
menggerenyam,-0.6
menggeret,-0.6
menggerinjam,-0.8
menggerinyau,-0.63
menggerunkan,-0.46
menggiatkan,-0.8
menggigih,-0.8
menggigil,-0.8
menggigis,-0.8
menggigit,-0.5
menggila,-0.65
menggilas,-0.8
menggirangkan melegakan,0.8
menggiurkan,0.5
menggoda,0.59
menggodai,-0.6
menggondol,-1.0
menggores,-0.3
menggoyahkan menggerakkan,-0.8
menggoyang,-0.6
menggoyangkan,-0.8
menggugat,-0.8
mengguguk,-1.0
menggulung,-0.8
mengguncangkan,-0.8
menggunting,-0.6
menggunung,-0.6
menggusari,-0.6
menghabisi,-0.8
menghabiskan,-0.8
menghadiahi,0.4
menghadiahkan,0.3
menghajatkan,0.2
menghalai-balaikan,-0.8
menghalang,-0.8
menghambat,-0.6
menghamuni,-1.0
menghancurkan,-0.8
menghancurluluhkan,-0.8
menghanguskan,-0.6
menghantui,-0.8
menghapus,-0.8
mengharamkan,-0.6
mengharap,-0.6
menghardik,-1.0
mengharubirukan,-0.8
mengharukan,-0.43000000000000005
menghasilkan,0.63
menghasut,-0.555
menghebat,-0.8
menghebohkan,0.4
menghembalang,-0.6
menghempas,-0.8
menghempaskan,-0.8
mengheningkan,-0.6
menghentikan,-1.0
mengherankan,0.3
menghidangkan,0.4
menghidu,-0.2
menghijau,-0.5
menghikayatkan,0.6
menghilang,-0.6
menghimpunkan,0.6
menghina,-0.88
menghina(kan) melanyak,-1.0
menghinakan,-0.5
menghinap-hinap,-0.6
menghindarkan,-0.8
menghinggapi,-0.6
menghinggut,-0.6
menghirukkan,0.4
menghirup,-0.6
menghisap,-0.2
menghitamkan,-0.8
menghubungi,0.2
menghujat,-0.8
menghukum,0.4
menghukumkan,-0.6
menghulu,-0.6
menghuni,-0.6
menghunjam,-0.8
mengiakan,0.75
mengias,-0.8
mengibai,0.8
mengidamkan,-0.4
mengikat,-0.75
mengikhtisarkan,-0.6
mengikuti,0.6
mengiler,0.6
mengimbangi,-0.5
mengimbas,0.6
mengimbasi,0.6
mengimbuhi,0.6
mengimbuhkan,0.8
mengimla,0.2
menginapkan (jenazah),-0.6
mengingat-ingat,0.4
mengingatkan,0.6
menginginkan,0.8
mengingkari,-0.8
mengingsar,-0.6
mengingsut,-0.6
menginjak,-0.6
menginjeksi,-0.6
menginsafi,0.6
menginsinuasi,-0.8
menginspirasi,0.5
menginterprestasikan,0.2
menginterupsi,-1.0
mengipasi,0.6
mengira-ngira,0.6
mengirap,-0.6
mengirat,-0.5
mengirik,-0.6
mengirikan,-0.8
mengiris,-0.8
mengisbatkan,-0.6
mengisi,0.4
mengisruhkan,-0.8
mengistimewakan,-0.6
mengizinkan,0.6
mengkaji,-1.0
mengkal,-0.8
mengkhawatirkan,-0.5
mengkhianat,-0.8
mengkhianati,-1.0
mengobarkan,-0.8
mengogah,-0.6
mengoleng,-0.6
mengoles,0.8
mengolet,-0.6
mengomel,-0.63
mengompori,-0.8
mengonarkan,-0.8
mengonfirmasi,-0.8
mengononkan,0.6
mengonslah,-1.0
mengonsumsi,-0.8
mengontak,0.2
mengonyok,-0.6
mengorak senyum,0.4
mengorek,-0.8
mengorek-ngorek,-0.8
mengorok,-0.6
mengorup,-1.0
mengot,-0.63
mengotori,-1.0
mengotorkan,-0.75
mengotot,0.4
mengoyak,-0.8
mengoyak-oyak,-0.8
mengoyok,-0.8
menguar,-0.6
menguatkan,-0.6
mengubrakan,-0.6
mengubur,-0.6
menguburkan,-0.6
mengucapkan,0.6
mengucil,0.2
mengucup,0.4
mengucur,-0.6
mengudak,-0.8
menguit,-0.8
menguji,-1.0
mengukuhkan,-0.6
mengumaikan,0.6
mengumandang,-0.8
mengumbar,-0.6
mengumpat,-0.8
mengumpul,-0.6
mengumpulkan,0.6
mengumumkan,0.6
mengungkapkan,-0.8
menguntir,0.8
menguntiti,0.2
menguntungkan,0.49333333333333335
mengunyah,-0.8
mengusai,-0.4
mengusap,-0.8
mengusili,0.4
mengusir,-0.8
mengutarakan,0.6
mengutil,-0.8
mengutuk,-1.0
menguyuh,-0.6
meni,0.4
menidurkan,-0.8
menikah,0.4
menikam,-0.8
menikmati,-0.6
menilai,-0.8
menilap,-0.8
menimang-nimang,-0.6
menimangkan,-0.6
menimba,0.8
menimba ilmu,0.8
menimbang,-0.6
menimbang-nimbang,-0.6
menimpa,-0.6
menimpuk,-1.0
menindas,-1.0
meninggal,-0.8
meninggalkan,-0.8
meninggi,-0.4
meningkah,-1.0
meninju,-0.6
menipis,-0.6
menipu,-0.675
menir,-0.8
meniru,0.8
menista,-0.8
menistakan,-0.5
meniti,0.4
menitis,-0.6
menjadi-jadi,-0.315
menjaga,-0.6
menjahatkan,-0.8
menjahili,0.4
menjalani,0.6
menjalari,-0.6
menjambret,-1.0
menjamin,-1.0
menjapit,-0.8
menjarah,-0.8
menjarak,-0.6
menjaraki,-0.6
menjatuhkan,-0.8
menjauh,-0.6
menjauhkan,-0.8
menjebol,-0.6
menjeburkan,-1.0
menjejak,-0.8
menjejaki,-0.8
menjejali,0.2
menjelajah,0.6
menjelajahi,0.6
menjelang,0.6
menjelek-jelekkan,-0.8
menjelekkan,-0.5
menjelma,-0.6
menjemukan,-0.615
menjengkelkan,-0.65
menjenguk,-0.8
menjepit leher,-0.8
menjeramah,-0.8
menjerihkan,-0.5
menjerit,-0.6
menjerkah,-1.0
menjijikkan,-0.855
menjilat,-0.6
menjilat-jilat,-0.4
menjiplak,-0.6
menjodohkan,-0.6
menjolok,-0.6
menjotos,-0.6
menjual,-1.0
menjunam,-0.8
menodai,-1.0
menokok,0.6
menolak,-0.8400000000000001
menoleransi,-0.6
menolok,-0.6
menolong,0.8
menongkat,0.8
menongkrong,-0.4
menongkrongi,-0.6
menonjok,-0.6
menonjol,0.63
menonjolkan,-0.6
menor,-0.5
menorehkan,0.2
mentab,0.4
mentah,-0.66
mental,-0.5
mentang,-0.6
mentang-mentang,-0.8
mentok,-1.0
mentolo,-0.4
mentransformasikan,-1.0
menuba,-1.0
menubruk,-0.6
menugaskan,-0.2
menuguri,-0.6
menuju,-0.8
menukar,0.2
menukik,-0.8
menular,-0.555
menumang,-0.8
menumbuk,0.4
menumpang,-0.6
menumpang tinggal,-0.4
menumpas,-1.0
menumpuk,-0.6
menundukkan,-0.8
menung,-0.3
menunggangkan,-0.2
menunggu,-0.6
menunggui,-0.6
menunggunya,-0.4
menunjang,-0.6
menunjukkan,-0.6
menuntun,0.6
menuntut,-0.6
menuntut ilmu,0.8
menunukan,-0.8
menurun,-0.6
menurunkan,-1.0
menurut,0.68
menusuk,-0.7150000000000001
menusuk-nusuk,-0.8
menutup,-0.6
menutup mulut,-0.3
menuturkan,0.6
menyabak,-1.0
menyabet,-1.0
menyabot,-0.6
menyabung,-0.6
menyabung (nyawa),-0.6
menyadari,0.4
menyadau,-0.6
menyadran,-0.8
menyagang,-0.6
menyakar,-1.0
menyakatkan,-0.8
menyakiti,-1.0
menyakitkan,-0.775
menyakitkan mata,-0.63
menyaksikan,0.2
menyala,0.3
menyalai,0.5
menyalak,-0.6
menyalakan,-0.8
menyamakan,-0.6
menyaman,-0.8
menyamankan,0.75
menyampah,-0.775
menyampai,-0.75
menyampaikan,0.6
menyampingkan,-0.8
menyampuk,-0.6
menyandar,0.8
menyandingkan,-0.4
menyanggah,-0.8
menyanggupi,-1.0
menyangkak,-1.0
menyangkak hati,-0.8
menyanjung,0.8
menyanjung-sanjung,0.4
menyantak,-0.6
menyantap,-0.8
menyanyi,0.8
menyanyikan,0.6
menyapih,0.8
menyapu-nyapu,-0.8
menyatroni,-1.0
menyatu,-0.8
menyatukan,-0.6
menyawar,-1.0
menyayang,0.8
menyayangi,0.7150000000000001
menyayat,-0.8
menyayat hati,-0.7150000000000001
menyayukan,-0.75
menyayung,-0.8
menyebelah,-0.6
menyebelahkan,-1.0
menyeberang,-0.6
menyeberangi,0.6
menyebut,0.6
menyediakan,0.4
menyedihkan,-0.78
menyedot,-0.6
menyegam,-0.8
menyegarkan,0.675
menyeka,-0.8
menyekar,-0.8
menyela,-1.0
menyelak,-0.8
menyelakkan,-1.0
menyelami,-0.5
menyelang,-1.0
menyelar,-0.8
menyelekehi,-0.6
menyelentik,-0.8
menyeleweng,0.5
menyelidiki,-1.0
menyelinap,-1.0
menyelir,-1.0
menyelubungi,-0.6
menyeluk,-0.6
menyelundupi,-0.6
menyeluruh,0.75
menyeluruhi,-0.6
menyelusuh,-0.6
menyelusur,-0.6
menyemak,-1.0
menyemangati,-0.8
menyemangatkan,-0.6
menyembam,-0.8
menyembarangi,-1.0
menyembilu,-0.8
menyembul,-0.3
menyembulkan,-0.6
menyembunyikan,-0.6
menyembur,-0.3
menyemir,-1.0
menyemprot,-1.0
menyempurnakan,0.6
menyenangkan,0.48
menyengat,-0.8
menyenggak,-1.0
menyenggau,-0.8
menyengit,-0.44
menyengsarakan,-0.75
menyeni,0.2
menyentak,-1.0
menyepelekan,0.4
menyepuk,-1.0
menyerah,-0.8
menyerahkan jiwa raga,-0.8
menyeramkan,-0.73
menyerampang,-1.0
menyerang,-0.6
menyerap,-0.6
menyerbu,-1.0
menyerempakkan,0.3
menyerikati,0.6
menyeringai,0.5
menyerobot,-1.0
menyeronokkan,0.7
menyerupai,0.8
menyeruput,-0.6
menyesak,-0.8
menyesal,-0.49666666666666665
menyesali,0.6
menyesalkan,-1.0
menyesap,-0.6
menyesar,-0.6
menyeterui,-1.0
menyetor,-0.6
menyetrap,-0.6
menyetubuhi,-0.6
menyiapkan,0.2
menyiar,-0.8
menyiasat,-0.6
menyiat,-0.8
menyibuk,-0.4
menyidangkan,-0.3
menyikap,0.2
menyikat,-1.0
menyiksa,-1.0
menyikut,-1.0
menyilam,-0.6
menyilaukan,0.63
menyimpang,-0.465
menyindir,-0.7150000000000001
menyinggang,-0.8
menyinggung,-0.63
menyingkap,-0.8
menyingkapkan,-0.8
menyingkirkan,-0.8
menyingsing,0.3
menyinkronkan,-0.3
menyirapkan,-0.8
menyisihkan,-0.4
menyisikan,-0.8
menyita,-1.0
menyodok,-0.6
menyodorkan,-0.6
menyogok,-1.0
menyokong,0.75
menyolang,-0.6
menyolidkan,-0.6
menyolot,-0.8
menyombong,0.5
menyongsong,-0.4
menyorong,-0.6
menyorongkan,-0.6
menyuap,-0.3
menyuapi,-0.6
menyuarakan,0.3
menyukai,0.4
menyukakan,0.5
menyulam,-1.0
menyulut,-0.525
menyumpahi,-1.0
menyunat,-1.0
menyunduk,-0.6
menyundut,-0.6
menyunggit,-0.8
menyungguhkan,-0.6
menyungkit,-0.8
menyuntik,-0.6
menyunu,-0.4
menyuplai,0.4
menyurihkan percakapan,-1.0
menyurut,-0.6
menyusahkan,-0.5833333333333334
menyusup,-0.6
menyusuri,0.6
menyusut,-0.4
menyusutkan,0.2
meraban,-0.8
meracik,-0.8
meradang,-0.65
meragam,0.8
meragu,-0.8
meragukan,-0.6
merah,0.4
merah jambu,0.6
merah muda,0.6
merah telinga,-0.3
merahimi,0.8
merajalela,-0.8
merajam,-1.0
merakit,0.6
meralip,-1.0
meramalkan,0.3
merambak,-0.6
merampang,-0.8
merampas,-0.8
merampok,-1.0
merampus,-1.0
merana,-0.775
merancukan,-0.8
merandu,-0.8
merangah,-0.75
meranggah,-0.6
merangkak,-0.6
merangkam,-0.8
merangkul,-0.6
merangkum,-0.6
merangkup,-0.6
merangkus,-0.8
merangsang,-0.8
merangsangkan,0.75
meranyah,-1.0
merapal,0.2
merapat,0.2
merapatkan,-0.6
merapunkan,-0.8
merasa,-0.4
merasai,0.2
merasi,-0.6
merasuk,-0.3
merasuk hati,-0.6
merata,0.2
meraun,0.8
meraut,-0.6
merawat,-0.6
merawikan,0.6
merayah,-1.0
merayap,-0.6
merayapi,-0.6
merayau,-0.8
merayu,0.75
merdesa,-1.0
merdu,0.835
merebahkan,-0.6
merebak,-0.6
merebut,-0.6
merecok,-0.8
merecoki,0.4
meredam,-0.4
meredik,-1.0
meredup,-0.6
merefleksikan,-0.6
merejeng,-0.6
merekam,0.4
mereken,-0.6
merekomendasi,-0.6
merem,-0.4
meremang,-0.6
meremas-remas,0.6
merembes,-0.6
merembet,-0.8
meremehkan,-0.5
meremukkan,-0.8
merenangi,0.2
merencah,-0.8
merencanakan,0.6
merendah,-0.75
merendahkan,-0.63
merendahkan diri,-0.75
merengus,-0.67
merentak,-0.6
merentang-rentang,-1.0
merentangkan,0.6
merenung,0.6
merenungi,-0.6
merenungkan,-0.6
merenyam,-0.6
meresahkan,-0.8
merespon,0.6
meretek,-0.6
merger,0.6
meriah,0.7050000000000001
meriang,-0.8
meriba,-0.6
meributkan,0.4
merilis,0.6
merinai,0.2
merincis,-0.8
merincukan,-0.8
merinding,-0.6
merindingkan,-0.8
meringankan,0.2
merinin,-0.6
merintangi,-0.8
merisak,-0.8
merisaukan,-0.67
meriwayatkan,0.6
merobek,-0.8
merobohkan,-1.0
merogoh,-0.6
merogok,-0.6
merompak,-1.0
meronda,0.8
meronta,-0.6
merorod,-0.8
merosok,-0.6
merosot,-0.565
mersik,-0.5
merua,-0.8
meruak,-0.8
merugi,-1.0
merugikan,-0.46
merukunkan,-0.6
merumung,-0.6
meruncing,0.65
merundung,-0.8
merunjang,-0.6
meruntuh,-0.8
meruntuhkan,-0.8
meruntun,-1.0
merunyamkan,-0.6
meruok,-1.0
merusak,-0.63
merusakkan,-0.8
merusuh,-0.75
meruyup,-0.8
mesem,0.4
mesiu,-0.2
meski,-0.4
meskipun,-0.4
mesra,0.7150000000000001
mesti,0.315
mesum,-0.765
mesut,-0.8
metah,0.8
meteor,-0.8
metode,-1.0
metrik,-0.5
metris,-0.5
mewah,0.57
mewajibkan,-0.4
mewakili,-0.6
mewalakkan,-1.0
mewarisi,0.6
mewarnai,0.8
mewek,-1.0
mewisuda,0.6
mewujud,-0.6
mewujudkan,-0.6
meyakinkan,0.6
miang,-0.63
mikat,0.4
mikir,-0.3
mikirin,-0.6
mikro,-0.6
mikroanalisis,0.6
mil,-0.6
milih,-0.4
milik,0.2
militan,0.5
miliun,-1.0
mimpi,0.4
mimpian,0.4
mimpiin,-0.4
minat,0.8
minhaj,-0.8
minim,-0.6
minimal,-0.6
minta,-0.3
minta kpd tuhan,0.6
minum,-0.6
minus,-0.6
miring,-0.8
mirip,0.27666666666666667
miris,-0.8
misbah,0.8
miskin,-0.89
miss,-0.8
misterius,-0.5
mistik,0.38
mitra,-0.4
mksh,0.4
mls,-0.8
mobil,0.2
moblong,0.6
modal,-0.3
modar,-1.0
model,0.6
moderat,-0.63
moderator,-0.6
modern,0.6
modifikasi,0.4
modis,0.5
modular,-0.5
modus,-0.6
moga,0.2
moga-moga,0.2
mogok,-1.0
mohon,0.2
mohon diri,0.4
mojang,0.4
molek,0.63
momentum,0.6
momok,-0.8
moncong,-0.6
monggo,0.6
monopoli,0.6
montok,0.6
monyet,-0.6
mood,0.4
moral,0.7150000000000001
morat-marit,-0.6
moratorium,0.6
morfin,-0.6
motel,0.2
motivasi,0.3
moyang,-0.8
mua,-0.63
muak,-1.0
mual,-0.75
muara,0.8
muas,1.0
muatan,-1.0
muazam,0.75
mubazir,-0.63
mubut,-0.63
mucikari,-1.0
muda,-0.495
mudah,0.4166666666666667
mudah tersinggung,-0.63
mudah-mudahan,0.2
mudahan,0.2
mudarat,-0.73
mudik,-0.6
mufaham,0.6
mufakat,0.8
muflis,-0.525
muhibah,0.8
muhsin,0.88
mujarab,0.39666666666666667
muji,0.4
mujur,0.8400000000000001
mukhlis,0.3
mukibat,0.6
mukim,0.4
muktabar,0.6
muktamad,-0.34
muktamar,0.8
mula,-0.6
mula-mula,0.63
mulai,0.2
mules,-0.8
mulia,0.61
mullah,0.6
mulu,0.2
muluk-muluk,-0.63
mulus,-0.5
mulut,-0.2
mulut gapil,-0.8
mulut gatal,-0.8
mulut kotor,-0.88
mulut rambang,-0.8
mulut sungai,0.8
mumet,-0.775
mumi,-0.8
mumpung,-0.3
munafik,0.63
munasabah,0.57
muncikari,-1.0
muncul,-0.3
munding,-0.6
mundur,0.5
mungil,-0.4
mungkar,-0.8
mungkin,-0.225
mungkir,-1.0
mungut,-0.4
muntah,-0.6
muntahan,-0.8
muntup,-0.6
mupeng,-0.4
murah,0.3133333333333333
murah hati,0.52
murahan,-0.8400000000000001
muram,-0.76
muram durja,-1.0
murca,-0.8
murid,0.6
muring,-1.0
murka,-0.65
murni,0.43
murtad,-1.0
murung,-0.765
murup,-0.6
murus,-1.0
musara,0.6
musibah,-1.0
music,0.2
musik,0.4
musikal,0.63
musir,-0.8
muskil,-0.5449999999999999
muslim,0.6
musnah,-0.77
mustahak,0.69
mustahil,0.27666666666666667
mustaid,0.6
mustajab,0.8
mustaka,-0.6
mustakim,0.8
musuh,-0.8
musuhan,-0.8
musyawarah,-0.3
mutakhir,0.8
mutlak,-0.385
mutu,0.3
muwafakat,0.6
naas,-0.875
nabi,0.4
nabrak,-0.8
nada,0.4
nadir,-0.75
naena,-0.4
nafi,-0.75
nafkah,0.6
nahan,-0.6
nahas,-0.4
naif,0.63
naik,0.2
naik darah,-0.8
naik daun,0.8
naik ke pelamin,0.6
naik ke pelaminan,0.6
naik pelamin,0.8
naik pelaminan,0.8
naik pitam,-0.8
naikkan,0.2
najis,-0.8
najisin,-0.8
nakal,-0.79
nala,-0.6
nama buruk,-1.0
nanar,-0.8
nang,-1.0
nangis,-1.0
nanti,-0.4
nanya,-0.2
naon,-0.4
napa,-0.4
nape,-0.6
napsu,-0.6
narasi,-0.8
narkotik,-0.6
narkotika,-0.8
nasabah,0.8
nasi,0.4
nasib baik,0.88
nasib malang,-0.88
nasihat,-0.6
natal,0.2
natur,0.6
natural,-0.3
naudzubillah,-1.0
ndak,-0.6
ndut,-0.8
neces,0.8
necis,0.4
negasi,-0.4
negatif,-0.78
negosiasi,0.4
nekad,-0.42
nekat,-0.4
nelangsa,-0.6
nemenin,0.4
nemu,-0.4
nenes,-0.4
neng,0.5
neraka,-1.0
nestapa,-0.45
netral,-0.75
neurotik,-0.63
next,-0.4
ngaceng,-1.0
ngadepin,-0.4
ngadu,-0.6
ngajak,0.2
ngakak,-0.4
ngaku,-0.3
ngalah,-0.3
ngambek,-1.0
ngamen,-0.6
ngancem,-0.8
nganggur,-0.6
ngantuk,-0.4
ngarep,-0.4
ngarti,-0.6
ngasih,0.3
ngatain,-1.0
ngeang,-0.8
ngeden,-0.4
ngeles,-0.6
ngeluh,-0.8
ngelupain,-0.4
ngenes,-0.8
ngerasa,-0.4
ngerasain,-0.2
ngeri,-0.69
ngerjain,-0.4
ngerti,0.1
ngertiin,-0.6
ngeselin,-1.0
ngesot,-0.4
ngespam,-0.6
ngestalk,-0.8
ngetawain,-0.8
ngga,-0.4
nggak,-0.3
ngidam,-0.4
ngikutin,-0.4
ngilang,-0.6
ngiler,-0.6
ngilu,-0.8
ngobrol,0.2
ngomel,-0.8
ngomongin,-0.6
ngopi,0.6
ngotot,-0.8
ngurusin,0.4
nian,0.8
nice,0.8
nihh,-0.6
nihil,-0.8
nikah,-0.3
nikmat,0.6
nikmati,0.6
nila,0.4
nilai,1.0
ninggalin,-0.8
nipis,-0.5
nira,-0.6
nirmala,0.8
nis-,-0.6
nisbah,0.5
nisbi,-0.5
niskala,-0.5
nista,-1.0
nistaan,-1.0
njir,-0.6
noda,-0.8
nol,-0.6
nomine,1.0
nona,-0.6
nongol,-0.4
norma,-0.5
normal,0.265
novel,0.4
nuftah,0.6
nujum,-0.8
numpuk,-0.6
nunggu,0.2
nungguin,-0.2
nur,0.5
nuri,0.6
nuriah,0.5
nusuk,-0.6
nuzul,-0.8
nyakitin,-1.0
nyala,0.2
nyalahin,-0.8
nyali,0.4
nyali besar,0.3
nyaman,0.7150000000000001
nyamleng,1.0
nyampah,-0.8
nyamuk,-0.2
nyana,0.6
nyangka,-0.6
nyanyang,-1.0
nyanyi,0.3
nyanyian,0.2
nyanyuk,0.5
nyari,-0.4
nyariin,-0.4
nyaring,-0.33
nyasar,-0.8
nyata,0.45
nyebelin,-0.8
nyebut,-0.6
nyelekit,-0.8
nyenyak,-0.8
nyenyat,-0.7150000000000001
nyenyeh,-0.8
nyerah,-0.6
nyeri,-0.775
nyesal,-0.8
nyesek,-0.8
nyesel,-1.0
nyet,-0.8
nyiksa,-0.8
nyinyir,-0.8
nyolong,-0.8
nyontek,-1.0
nyuruh,-0.6
obat,-0.6
obat bedil,-0.6
objektif,0.8
obral,-0.6
obrolan,-0.8
obsesi,-0.2
obsolet,-1.0
ocehan,-0.8
odoh,-1.0
ofensif,-0.63
ogah,-0.6
ogah-ogahan,-0.8
ogel,-0.8
ok,0.8
okay,0.8
oke,0.4
okeey,0.4
oles,-0.8
olok,-0.8
olok-olok,-0.75
oma,-0.4
omong,-0.8
omong kosong,-0.4
omongan,-0.8
onak,-0.8
onar,-1.0
ongkang-ongkang,-0.8
ongok,-0.675
only,0.2
onyak-anyik,-0.8
oon,-1.0
open,-0.3
operasi,0.2
operatif,0.5
opium,-0.6
oportunitas,0.6
oposisi,-0.6
opp,-0.2
optimis,0.63
optimistis,0.5
optimum,0.5
ora,-0.6
orak senyum,0.4
orang awam,-0.75
orang bunian,-0.8
orang halus,-0.8
orang islam,0.4
orang-orangan,-0.6
orbit,-0.8
orde,0.6
ordiner,-0.5
ordo,0.6
organisasi,0.6
orientasi,0.6
orisinal,0.6
ornamen,1.0
orok,-0.6
ortodoks,0.63
osteoporosis,-1.0
otak,0.3
otak ayam,-0.875
otak encer,0.4
otak telur,-1.0
otak udang,-0.875
otaknya,-0.4
otek,-0.8
otentik,0.5
otomatis,0.6
otot,-0.8
oven,-0.8
ovipositor,-0.6
ovum,0.8
oyok,-0.6
oyong,-0.8
pa,-1.0
pacak,-0.4
pacar,-0.3
pacaran,0.3
pacarnya,0.4
pacul,-0.8
pada,-0.6
padam,-0.63
padan,0.63
padang luas,-0.6
padang pasir,-0.6
padat,-0.5
paduka,0.8
paduka Tuan,0.8
pagan,-0.63
paganisme,-1.0
page,0.4
pagebluk,-1.0
pagi,-0.3
pagina,-0.4
pagon,0.6
pahala,0.2
paheman,0.8
pahit,-0.615
pailit,-1.0
pait,-0.8
pajak,-0.6
pakar,0.345
pakat,0.8
paket,0.8
paksa,-0.8
palat,-1.0
pales,-0.8
paling,0.75
palit,-0.6
palka,-0.6
palolo,-0.8
palsu,-0.73
pamer,-0.6
pameran,-0.6
pamflet,-0.6
pamit,0.4
pampat,-1.0
pamrih,0.2
panar,-0.6
panas,0.3433333333333333
panas hati,-1.0
panas kuku,0.8
pancakara,-0.8
pancaran,-0.6
pancaroba,0.2
pancur,-0.3
pandai,0.45999999999999996
pandai bicara,0.6
pandak,-0.75
pandang,0.2
pandemi,-1.0
pandir,-0.69
pandu,0.6
pangeran,0.2
panggil,-0.2
panggul,0.8
pangkal kerongkongan,-1.0
pangkat,1.0
pangkur,-0.8
panglima,0.6
pangsa,-0.6
pangus,1.0
panik,-0.8
panil,0.8
panitia,0.6
panjang,0.4
panjang akal,0.5
panjang tungkai,0.4
panjat doa,0.8
panji-panji,-0.6
panorama,0.6
pantai,0.2
pantang,-0.8
pantar,0.2
pantas,-0.3666666666666667
pantas mulut,0.4
pantat,0.3
pantau,0.4
pantes,-0.3
pantesan,-0.4
panti,0.4
pantulan,0.6
papak,-0.6
papakerma,-1.0
papar,-0.6
paparan,0.6
para,0.4
para-para,0.4
parade,0.2
paradigma,0.6
parah,-0.845
paralelogram,-0.8
paramarta,0.8
paranoid,-0.75
paranormal,-0.64
parau,-0.7150000000000001
pari-,-0.6
paripurna,0.41500000000000004
pariwara,-0.6
parkir,0.2
parlemen,-0.6
parlente,-0.8
parokial,-0.6
parsel,0.4
partisipasi,0.6
paruh,-0.6
parut,-0.6
pas,0.615
pasak,-0.8
pasal,-0.8
pasang,0.8
pasang hidup,0.8
pasangan hidup,0.4
pasar uang,0.4
pasif,-0.3
pasokan,-0.6
pasrah,0.3
pasti,0.49
pastikan,0.6
pastoral,0.63
pasuk,-0.3
pasukan,-1.0
patah,-0.8
patah hati,-0.69
patah pucuk,-1.0
pataka,-0.6
patgulipat,-1.0
pati,-0.5
patih,0.63
patologi,-0.63
patos,-1.0
patroli,0.4
patuh,0.69
patuk,-1.0
patung,-0.6
patut,0.36000000000000004
pautan,-0.8
pawana,-0.8
paya,0.8
payah,-0.66
payu,0.4
payudara,-0.6
pdhal,-0.4
pecah belah,-0.75
pecak,-0.75
pecat,-1.0
pedar,-0.65
pedas,-0.66
pedes,-0.4
pedih,-0.665
pedofil,-1.0
peduli,0.4
pegah,1.0
pegal,-0.5
pegal hati,-0.8
pegang,-0.4
pegari,-0.6
pegawai,0.6
pegawai negeri,-0.6
pegawai pemerintah,-0.6
pegun,-0.63
pejabat,-0.6
pejajaran,-0.8
pejal,-0.75
pejatian,0.6
peka,0.45
pekak,-0.615
pekat,-0.31
pekerja,0.6
pekerjaan,0.6
pekik,-1.0
pekikan,-1.0
pekir,-0.8
pekuk,-0.6
pelajar,0.2
pelajaran,0.4
pelak,-0.675
pelaksanaan,-0.8
pelamin,0.8
pelaminan,0.8
pelana,-0.6
pelancar,0.4
pelanggan,0.8
pelangi,0.8
pelantikan,-0.6
pelanting,-0.6
pelarasan,0.6
pelatih,0.6
pelayan,0.4
pelayanan,0.6
pelbagai,-0.63
peleburan,0.6
pelecehan,-1.0
pelecok,-0.6
pelekat,-0.5
pelekuk,-0.63
pelengkap,0.4
pelerai,-0.6
peles,-0.2
pelesapan,0.6
peleset,-0.8
pelesit,-0.8
pelet,-0.6
peletan,-0.6
pelihara,0.6
pelik,0.41
pelipuran,0.4
pelir,-1.0
pelit,-0.5433333333333333
pelita,0.4
pelontar,-0.6
pelor,-0.6
pelosok,-0.6
pelosot,-0.6
peluk,-0.6
pelupuk mata,0.8
peluru,-0.6
pemaafan,1.0
pemain,-0.6
pemair,0.6
pemajangan,0.8
pemakai bahasa,-0.6
pemalak,-1.0
pemalu,0.5
pemandangan,0.4
pemantapan,0.8
pemantik api,-0.8
pemarah,-0.8
